session_date,side,entry_ts,entry_price,exit_ts,exit_price,pnl_dollars,cum_pnl,peak,drawdown,year
2023-03-17,Short,2023-03-17 09:45:00-04:00,12724.25,2023-03-17 10:00:00-04:00,12764.25,-82.0,5953.041666666668,6067.041666666668,-114.0,2023
2023-03-20,Short,2023-03-20 09:45:00-04:00,12560.9,2023-03-20 10:02:00-04:00,12600.9,-82.0,5871.041666666668,6067.041666666668,-196.0,2023
2023-03-22,Long,2023-03-22 09:45:00-04:00,12867.75,2023-03-22 10:27:00-04:00,12907.75,78.0,5949.041666666668,6067.041666666668,-118.0,2023
2023-03-23,Long,2023-03-23 09:45:00-04:00,12874.75,2023-03-23 10:01:00-04:00,12914.75,78.0,6027.041666666668,6067.041666666668,-40.0,2023
2023-03-24,Long,2023-03-24 09:45:00-04:00,12777.75,2023-03-24 09:47:00-04:00,12737.75,-82.0,5945.041666666668,6067.041666666668,-122.0,2023
2023-03-28,Long,2023-03-28 09:45:00-04:00,12696.75,2023-03-28 10:33:00-04:00,12656.75,-82.0,5863.041666666668,6067.041666666668,-204.0,2023
2023-03-31,Long,2023-03-31 09:45:00-04:00,13133.0,2023-03-31 10:35:00-04:00,13173.0,78.0,5941.041666666668,6067.041666666668,-126.0,2023
2023-04-04,Short,2023-04-04 09:45:00-04:00,13238.75,2023-04-04 09:53:00-04:00,13278.75,-82.0,5859.041666666668,6067.041666666668,-208.0,2023
2023-04-06,Long,2023-04-06 09:45:00-04:00,12975.75,2023-04-06 10:02:00-04:00,13015.75,78.0,5937.041666666668,6067.041666666668,-130.0,2023
2023-04-10,Short,2023-04-10 09:45:00-04:00,13008.0,2023-04-10 09:52:00-04:00,12968.0,78.0,6015.041666666668,6067.041666666668,-52.0,2023
2023-04-11,Long,2023-04-11 09:45:00-04:00,13115.25,2023-04-11 10:17:00-04:00,13075.25,-82.0,5933.041666666668,6067.041666666668,-134.0,2023
2023-04-12,Short,2023-04-12 09:45:00-04:00,13093.0,2023-04-12 09:46:00-04:00,13053.0,78.0,6011.041666666668,6067.041666666668,-56.0,2023
2023-04-13,Long,2023-04-13 09:45:00-04:00,13056.5,2023-04-13 10:07:00-04:00,13096.5,78.0,6089.041666666668,6089.041666666668,0.0,2023
2023-04-14,Long,2023-04-14 09:45:00-04:00,13211.5,2023-04-14 10:04:00-04:00,13251.5,78.0,6167.041666666668,6167.041666666668,0.0,2023
2023-04-17,Short,2023-04-17 09:45:00-04:00,13172.25,2023-04-17 10:38:00-04:00,13132.25,78.0,6245.041666666668,6245.041666666668,0.0,2023
2023-04-19,Long,2023-04-19 09:45:00-04:00,13111.25,2023-04-19 11:01:00-04:00,13151.25,78.0,6323.041666666668,6323.041666666668,0.0,2023
2023-04-20,Long,2023-04-20 09:45:00-04:00,13109.75,2023-04-20 10:11:00-04:00,13149.75,78.0,6401.041666666668,6401.041666666668,0.0,2023
2023-04-21,Long,2023-04-21 09:45:00-04:00,13063.25,2023-04-21 09:51:00-04:00,13023.25,-82.0,6319.041666666668,6401.041666666668,-82.0,2023
2023-04-24,Long,2023-04-24 09:45:00-04:00,13125.0,2023-04-24 10:03:00-04:00,13085.0,-82.0,6237.041666666668,6401.041666666668,-164.0,2023
2023-04-25,Long,2023-04-25 09:45:00-04:00,13012.75,2023-04-25 09:46:00-04:00,12972.75,-82.0,6155.041666666668,6401.041666666668,-246.0,2023
2023-04-26,Short,2023-04-26 09:45:00-04:00,12911.0,2023-04-26 09:52:00-04:00,12951.0,-82.0,6073.041666666668,6401.041666666668,-328.0,2023
2023-04-27,Short,2023-04-27 09:45:00-04:00,13026.5,2023-04-27 10:14:00-04:00,13066.5,-82.0,5991.041666666668,6401.041666666668,-410.0,2023
2023-04-28,Short,2023-04-28 09:45:00-04:00,13187.0,2023-04-28 10:05:00-04:00,13227.0,-82.0,5909.041666666668,6401.041666666668,-492.0,2023
2023-05-02,Long,2023-05-02 09:45:00-04:00,13286.25,2023-05-02 10:11:00-04:00,13246.25,-82.0,5827.041666666668,6401.041666666668,-574.0,2023
2023-05-03,Long,2023-05-03 09:45:00-04:00,13217.75,2023-05-03 11:30:00-04:00,13177.75,-82.0,5745.041666666668,6401.041666666668,-656.0,2023
2023-05-04,Short,2023-05-04 09:45:00-04:00,13038.25,2023-05-04 11:08:00-04:00,13078.25,-82.0,5663.041666666668,6401.041666666668,-738.0,2023
2023-05-05,Long,2023-05-05 09:45:00-04:00,13165.0,2023-05-05 10:05:00-04:00,13205.0,78.0,5741.041666666668,6401.041666666668,-660.0,2023
2023-05-08,Short,2023-05-08 09:45:00-04:00,13276.5,2023-05-08 11:30:00-04:00,13285.0,-19.0,5722.041666666668,6401.041666666668,-679.0,2023
2023-05-09,Long,2023-05-09 09:45:00-04:00,13288.0,2023-05-09 11:30:00-04:00,13271.75,-34.5,5687.541666666668,6401.041666666668,-713.5,2023
2023-05-10,Long,2023-05-10 09:45:00-04:00,13358.0,2023-05-10 10:01:00-04:00,13398.0,78.0,5765.541666666668,6401.041666666668,-635.5,2023
2023-05-11,Short,2023-05-11 09:45:00-04:00,13405.75,2023-05-11 10:42:00-04:00,13365.75,78.0,5843.541666666668,6401.041666666668,-557.5,2023
2023-05-16,Long,2023-05-16 09:45:00-04:00,13500.25,2023-05-16 10:11:00-04:00,13460.25,-82.0,5761.541666666668,6401.041666666668,-639.5,2023
2023-05-24,Short,2023-05-24 09:45:00-04:00,13655.25,2023-05-24 10:04:00-04:00,13615.25,78.0,5839.541666666668,6401.041666666668,-561.5,2023
2023-05-25,Short,2023-05-25 09:45:00-04:00,13897.25,2023-05-25 09:50:00-04:00,13857.25,78.0,5917.541666666668,6401.041666666668,-483.5,2023
2023-06-09,Long,2023-06-09 09:45:00-04:00,14620.25,2023-06-09 09:53:00-04:00,14660.25,78.0,5995.541666666668,6401.041666666668,-405.5,2023
2023-06-23,Short,2023-06-23 09:45:00-04:00,15030.75,2023-06-23 09:46:00-04:00,14990.75,78.0,6073.541666666668,6401.041666666668,-327.5,2023
2023-06-26,Long,2023-06-26 09:45:00-04:00,15085.0,2023-06-26 09:54:00-04:00,15125.0,78.0,6151.541666666668,6401.041666666668,-249.5,2023
2023-06-28,Short,2023-06-28 09:45:00-04:00,15064.25,2023-06-28 09:57:00-04:00,15104.25,-82.0,6069.541666666668,6401.041666666668,-331.5,2023
2023-06-29,Short,2023-06-29 09:45:00-04:00,15087.5,2023-06-29 09:50:00-04:00,15127.5,-82.0,5987.541666666668,6401.041666666668,-413.5,2023
2023-07-05,Long,2023-07-05 09:45:00-04:00,15380.75,2023-07-05 10:27:00-04:00,15420.75,78.0,6065.541666666668,6401.041666666668,-335.5,2023
2023-07-07,Long,2023-07-07 09:45:00-04:00,15226.5,2023-07-07 09:52:00-04:00,15266.5,78.0,6143.541666666668,6401.041666666668,-257.5,2023
2023-07-10,Short,2023-07-10 09:45:00-04:00,15167.5,2023-07-10 09:50:00-04:00,15127.5,78.0,6221.541666666668,6401.041666666668,-179.5,2023
2023-07-11,Short,2023-07-11 09:45:00-04:00,15166.75,2023-07-11 10:05:00-04:00,15126.75,78.0,6299.541666666668,6401.041666666668,-101.5,2023
2023-07-25,Long,2023-07-25 09:45:00-04:00,15624.5,2023-07-25 09:57:00-04:00,15664.5,78.0,6377.541666666668,6401.041666666668,-23.5,2023
2023-07-26,Short,2023-07-26 09:45:00-04:00,15601.75,2023-07-26 10:55:00-04:00,15561.75,78.0,6455.541666666668,6455.541666666668,0.0,2023
2023-07-28,Long,2023-07-28 09:45:00-04:00,15774.25,2023-07-28 09:51:00-04:00,15814.25,78.0,6533.541666666668,6533.541666666668,0.0,2023
2023-07-31,Long,2023-07-31 09:45:00-04:00,15894.25,2023-07-31 09:53:00-04:00,15854.25,-82.0,6451.541666666668,6533.541666666668,-82.0,2023
2023-08-02,Long,2023-08-02 09:45:00-04:00,15617.75,2023-08-02 10:06:00-04:00,15577.75,-82.0,6369.541666666668,6533.541666666668,-164.0,2023
2023-08-03,Long,2023-08-03 09:45:00-04:00,15396.0,2023-08-03 09:47:00-04:00,15436.0,78.0,6447.541666666668,6533.541666666668,-86.0,2023
2023-08-07,Short,2023-08-07 09:45:00-04:00,15390.25,2023-08-07 09:53:00-04:00,15430.25,-82.0,6365.541666666668,6533.541666666668,-168.0,2023
2023-08-08,Short,2023-08-08 09:45:00-04:00,15330.5,2023-08-08 09:49:00-04:00,15290.5,78.0,6443.541666666668,6533.541666666668,-90.0,2023
2023-08-09,Long,2023-08-09 09:45:00-04:00,15295.0,2023-08-09 10:42:00-04:00,15255.0,-82.0,6361.541666666668,6533.541666666668,-172.0,2023
2023-08-10,Long,2023-08-10 09:45:00-04:00,15323.0,2023-08-10 09:46:00-04:00,15363.0,78.0,6439.541666666668,6533.541666666668,-94.0,2023
2023-08-11,Short,2023-08-11 09:45:00-04:00,15070.25,2023-08-11 10:02:00-04:00,15110.25,-82.0,6357.541666666668,6533.541666666668,-176.0,2023
2023-08-14,Long,2023-08-14 09:45:00-04:00,15098.75,2023-08-14 10:08:00-04:00,15138.75,78.0,6435.541666666668,6533.541666666668,-98.0,2023
2023-08-15,Short,2023-08-15 09:45:00-04:00,15208.0,2023-08-15 10:00:00-04:00,15168.0,78.0,6513.541666666668,6533.541666666668,-20.0,2023
2023-08-16,Short,2023-08-16 09:45:00-04:00,15095.25,2023-08-16 10:18:00-04:00,15135.25,-82.0,6431.541666666668,6533.541666666668,-102.0,2023
2023-08-17,Short,2023-08-17 09:45:00-04:00,14944.5,2023-08-17 10:06:00-04:00,14904.5,78.0,6509.541666666668,6533.541666666668,-24.0,2023
2023-08-18,Long,2023-08-18 09:45:00-04:00,14664.25,2023-08-18 10:03:00-04:00,14624.25,-82.0,6427.541666666668,6533.541666666668,-106.0,2023
2023-08-22,Short,2023-08-22 09:45:00-04:00,15043.75,2023-08-22 09:55:00-04:00,15003.75,78.0,6505.541666666668,6533.541666666668,-28.0,2023
2023-08-23,Long,2023-08-23 09:45:00-04:00,15027.75,2023-08-23 09:48:00-04:00,15067.75,78.0,6583.541666666668,6583.541666666668,0.0,2023
2023-08-24,Short,2023-08-24 09:45:00-04:00,15217.75,2023-08-24 10:08:00-04:00,15177.75,78.0,6661.541666666668,6661.541666666668,0.0,2023
2023-08-28,Short,2023-08-28 09:45:00-04:00,15066.5,2023-08-28 09:51:00-04:00,15026.5,78.0,6739.541666666668,6739.541666666668,0.0,2023
2023-08-29,Long,2023-08-29 09:45:00-04:00,15127.75,2023-08-29 09:50:00-04:00,15167.75,78.0,6817.541666666668,6817.541666666668,0.0,2023
2023-08-30,Long,2023-08-30 09:45:00-04:00,15411.75,2023-08-30 09:54:00-04:00,15451.75,78.0,6895.541666666668,6895.541666666668,0.0,2023
2023-09-01,Short,2023-09-01 09:45:00-04:00,15553.75,2023-09-01 09:48:00-04:00,15513.75,78.0,6973.541666666668,6973.541666666668,0.0,2023
2023-09-05,Long,2023-09-05 09:45:00-04:00,15475.375,2023-09-05 10:25:00-04:00,15515.375,78.0,7051.541666666668,7051.541666666668,0.0,2023
2023-09-06,Long,2023-09-06 09:45:00-04:00,15496.75,2023-09-06 10:00:00-04:00,15456.75,-82.0,6969.541666666668,7051.541666666668,-82.0,2023
2023-09-07,Short,2023-09-07 09:45:00-04:00,15227.0,2023-09-07 09:53:00-04:00,15187.0,78.0,7047.541666666668,7051.541666666668,-4.0,2023
2023-09-08,Long,2023-09-08 09:45:00-04:00,15352.5,2023-09-08 10:58:00-04:00,15312.5,-82.0,6965.541666666668,7051.541666666668,-86.0,2023
2023-09-11,Short,2023-09-11 09:45:00-04:00,15577.0,2023-09-11 10:17:00-04:00,15537.0,78.0,7043.541666666668,7051.541666666668,-8.0,2023
2023-09-12,Short,2023-09-12 09:45:00-04:00,15630.0,2023-09-12 10:26:00-04:00,15590.0,78.0,7121.541666666668,7121.541666666668,0.0,2023
2023-09-13,Short,2023-09-13 09:45:00-04:00,15552.416666666666,2023-09-13 09:53:00-04:00,15512.416666666666,78.0,7199.541666666668,7199.541666666668,0.0,2023
2023-09-14,Long,2023-09-14 09:45:00-04:00,15610.0,2023-09-14 09:51:00-04:00,15570.0,-82.0,7117.541666666668,7199.541666666668,-82.0,2023
2023-09-15,Short,2023-09-15 09:45:00-04:00,15536.25,2023-09-15 09:57:00-04:00,15496.25,78.0,7195.541666666668,7199.541666666668,-4.0,2023
2023-09-18,Short,2023-09-18 09:45:00-04:00,15396.25,2023-09-18 10:12:00-04:00,15436.25,-82.0,7113.541666666668,7199.541666666668,-86.0,2023
2023-09-19,Long,2023-09-19 09:45:00-04:00,15351.25,2023-09-19 09:56:00-04:00,15311.25,-82.0,7031.541666666668,7199.541666666668,-168.0,2023
2023-09-20,Long,2023-09-20 09:45:00-04:00,15417.25,2023-09-20 10:14:00-04:00,15377.25,-82.0,6949.541666666668,7199.541666666668,-250.0,2023
2023-09-21,Short,2023-09-21 09:45:00-04:00,14982.0,2023-09-21 09:53:00-04:00,14942.0,78.0,7027.541666666668,7199.541666666668,-172.0,2023
2023-09-22,Long,2023-09-22 09:45:00-04:00,14906.0,2023-09-22 09:48:00-04:00,14946.0,78.0,7105.541666666668,7199.541666666668,-94.0,2023
2023-09-27,Long,2023-09-27 09:45:00-04:00,14791.75,2023-09-27 10:01:00-04:00,14751.75,-82.0,7023.541666666668,7199.541666666668,-176.0,2023
2023-09-28,Long,2023-09-28 09:45:00-04:00,14675.75,2023-09-28 09:52:00-04:00,14715.75,78.0,7101.541666666668,7199.541666666668,-98.0,2023
2023-10-02,Short,2023-10-02 09:45:00-04:00,14942.416666666666,2023-10-02 10:03:00-04:00,14982.416666666666,-82.0,7019.541666666668,7199.541666666668,-180.0,2023
2023-10-03,Long,2023-10-03 09:45:00-04:00,14908.25,2023-10-03 09:51:00-04:00,14948.25,78.0,7097.541666666668,7199.541666666668,-102.0,2023
2023-10-04,Short,2023-10-04 09:45:00-04:00,14803.125,2023-10-04 10:02:00-04:00,14763.125,78.0,7175.541666666668,7199.541666666668,-24.0,2023
2023-10-05,Short,2023-10-05 09:45:00-04:00,14872.0,2023-10-05 09:52:00-04:00,14832.0,78.0,7253.541666666668,7253.541666666668,0.0,2023
2023-10-06,Long,2023-10-06 09:45:00-04:00,14749.625,2023-10-06 09:46:00-04:00,14789.625,78.0,7331.541666666668,7331.541666666668,0.0,2023
2023-10-09,Long,2023-10-09 09:45:00-04:00,15034.75,2023-10-09 10:04:00-04:00,14994.75,-82.0,7249.541666666668,7331.541666666668,-82.0,2023
2023-10-10,Short,2023-10-10 09:45:00-04:00,15207.25,2023-10-10 10:00:00-04:00,15247.25,-82.0,7167.541666666668,7331.541666666668,-164.0,2023
2023-10-11,Long,2023-10-11 09:45:00-04:00,15341.083333333334,2023-10-11 10:15:00-04:00,15301.083333333334,-82.0,7085.541666666668,7331.541666666668,-246.0,2023
2023-10-12,Short,2023-10-12 09:45:00-04:00,15379.5,2023-10-12 10:06:00-04:00,15419.5,-82.0,7003.541666666668,7331.541666666668,-328.0,2023
2023-10-13,Short,2023-10-13 09:45:00-04:00,15328.0,2023-10-13 10:07:00-04:00,15288.0,78.0,7081.541666666668,7331.541666666668,-250.0,2023
2023-10-16,Long,2023-10-16 09:45:00-04:00,15200.75,2023-10-16 10:06:00-04:00,15240.75,78.0,7159.541666666668,7331.541666666668,-172.0,2023
2023-10-17,Short,2023-10-17 09:45:00-04:00,15108.75,2023-10-17 09:52:00-04:00,15068.75,78.0,7237.541666666668,7331.541666666668,-94.0,2023
2023-10-18,Long,2023-10-18 09:45:00-04:00,15135.75,2023-10-18 10:06:00-04:00,15175.75,78.0,7315.541666666668,7331.541666666668,-16.0,2023
2023-10-19,Long,2023-10-19 09:45:00-04:00,15037.8125,2023-10-19 10:10:00-04:00,15077.8125,78.0,7393.541666666668,7393.541666666668,0.0,2023
2023-10-20,Short,2023-10-20 09:45:00-04:00,14859.5,2023-10-20 10:09:00-04:00,14819.5,78.0,7471.541666666668,7471.541666666668,0.0,2023
2023-10-23,Short,2023-10-23 09:45:00-04:00,14523.5,2023-10-23 09:48:00-04:00,14563.5,-82.0,7389.541666666668,7471.541666666668,-82.0,2023
2023-10-24,Short,2023-10-24 09:45:00-04:00,14803.875,2023-10-24 09:50:00-04:00,14763.875,78.0,7467.541666666668,7471.541666666668,-4.0,2023
2023-10-25,Short,2023-10-25 09:45:00-04:00,14631.25,2023-10-25 10:39:00-04:00,14671.25,-82.0,7385.541666666668,7471.541666666668,-86.0,2023
2023-10-26,Long,2023-10-26 09:45:00-04:00,14414.25,2023-10-26 09:48:00-04:00,14374.25,-82.0,7303.541666666668,7471.541666666668,-168.0,2023
2023-10-27,Long,2023-10-27 09:45:00-04:00,14342.5,2023-10-27 09:49:00-04:00,14302.5,-82.0,7221.541666666668,7471.541666666668,-250.0,2023
2023-10-30,Long,2023-10-30 09:45:00-04:00,14436.0,2023-10-30 09:51:00-04:00,14476.0,78.0,7299.541666666668,7471.541666666668,-172.0,2023
2023-10-31,Long,2023-10-31 09:45:00-04:00,14333.0,2023-10-31 10:10:00-04:00,14373.0,78.0,7377.541666666668,7471.541666666668,-94.0,2023
2023-11-01,Short,2023-11-01 09:45:00-04:00,14560.3125,2023-11-01 10:22:00-04:00,14600.3125,-82.0,7295.541666666668,7471.541666666668,-176.0,2023
2023-11-02,Short,2023-11-02 09:45:00-04:00,14935.25,2023-11-02 10:07:00-04:00,14895.25,78.0,7373.541666666668,7471.541666666668,-98.0,2023
2023-11-03,Long,2023-11-03 09:45:00-04:00,15094.25,2023-11-03 09:48:00-04:00,15134.25,78.0,7451.541666666668,7471.541666666668,-20.0,2023
2023-11-06,Long,2023-11-06 09:45:00-05:00,15219.25,2023-11-06 11:30:00-05:00,15221.5,2.5,7454.041666666668,7471.541666666668,-17.5,2023
2023-11-07,Short,2023-11-07 09:45:00-05:00,15264.75,2023-11-07 10:00:00-05:00,15304.75,-82.0,7372.041666666668,7471.541666666668,-99.5,2023
2023-11-08,Short,2023-11-08 09:45:00-05:00,15387.0,2023-11-08 10:21:00-05:00,15347.0,78.0,7450.041666666668,7471.541666666668,-21.5,2023
2023-11-09,Short,2023-11-09 09:45:00-05:00,15379.75,2023-11-09 09:59:00-05:00,15419.75,-82.0,7368.041666666668,7471.541666666668,-103.5,2023
2023-11-10,Long,2023-11-10 09:45:00-05:00,15380.25,2023-11-10 10:04:00-05:00,15340.25,-82.0,7286.041666666668,7471.541666666668,-185.5,2023
2023-11-13,Short,2023-11-13 09:45:00-05:00,15486.5,2023-11-13 10:28:00-05:00,15526.5,-82.0,7204.041666666668,7471.541666666668,-267.5,2023
2023-11-14,Long,2023-11-14 09:45:00-05:00,15853.25,2023-11-14 10:34:00-05:00,15893.25,78.0,7282.041666666668,7471.541666666668,-189.5,2023
2023-11-17,Short,2023-11-17 09:45:00-05:00,15840.5,2023-11-17 09:52:00-05:00,15880.5,-82.0,7200.041666666668,7471.541666666668,-271.5,2023
2023-11-20,Short,2023-11-20 09:45:00-05:00,15962.0,2023-11-20 10:06:00-05:00,16002.0,-82.0,7118.041666666668,7471.541666666668,-353.5,2023
2023-11-27,Long,2023-11-27 09:45:00-05:00,16001.25,2023-11-27 10:09:00-05:00,16041.25,78.0,7196.041666666668,7471.541666666668,-275.5,2023
2023-11-28,Long,2023-11-28 09:45:00-05:00,15978.15,2023-11-28 10:40:00-05:00,16018.15,78.0,7274.041666666668,7471.541666666668,-197.5,2023
2023-11-30,Short,2023-11-30 09:45:00-05:00,15983.5,2023-11-30 10:02:00-05:00,15943.5,78.0,7352.041666666668,7471.541666666668,-119.5,2023
2023-12-01,Long,2023-12-01 09:45:00-05:00,15932.5,2023-12-01 10:17:00-05:00,15892.5,-82.0,7270.041666666668,7471.541666666668,-201.5,2023
2023-12-04,Short,2023-12-04 09:45:00-05:00,15834.5,2023-12-04 10:22:00-05:00,15794.5,78.0,7348.041666666668,7471.541666666668,-123.5,2023
2023-12-05,Short,2023-12-05 09:45:00-05:00,15825.416666666666,2023-12-05 10:00:00-05:00,15865.416666666666,-82.0,7266.041666666668,7471.541666666668,-205.5,2023
2023-12-06,Short,2023-12-06 09:45:00-05:00,15948.5,2023-12-06 10:24:00-05:00,15908.5,78.0,7344.041666666668,7471.541666666668,-127.5,2023
2023-12-07,Short,2023-12-07 09:45:00-05:00,15952.0,2023-12-07 09:49:00-05:00,15912.0,78.0,7422.041666666668,7471.541666666668,-49.5,2023
2023-12-08,Short,2023-12-08 09:45:00-05:00,16003.75,2023-12-08 10:00:00-05:00,16043.75,-82.0,7340.041666666668,7471.541666666668,-131.5,2023
2024-01-05,Long,2024-01-05 09:45:00-05:00,16464.75,2024-01-05 10:00:00-05:00,16504.75,78.0,7418.041666666668,7471.541666666668,-53.5,2024
2024-01-11,Short,2024-01-11 09:45:00-05:00,16988.25,2024-01-11 09:48:00-05:00,16948.25,78.0,7496.041666666668,7496.041666666668,0.0,2024
2024-01-12,Long,2024-01-12 09:45:00-05:00,17036.0,2024-01-12 09:59:00-05:00,16996.0,-82.0,7414.041666666668,7496.041666666668,-82.0,2024
2024-01-16,Long,2024-01-16 09:45:00-05:00,16879.0,2024-01-16 09:59:00-05:00,16919.0,78.0,7492.041666666668,7496.041666666668,-4.0,2024
2024-01-17,Short,2024-01-17 09:45:00-05:00,16737.75,2024-01-17 10:00:00-05:00,16697.75,78.0,7570.041666666668,7570.041666666668,0.0,2024
2024-01-18,Short,2024-01-18 09:45:00-05:00,17029.25,2024-01-18 10:03:00-05:00,16989.25,78.0,7648.041666666668,7648.041666666668,0.0,2024
2024-02-02,Long,2024-02-02 09:45:00-05:00,17576.0,2024-02-02 09:47:00-05:00,17616.0,78.0,7726.041666666668,7726.041666666668,0.0,2024
2024-02-20,Long,2024-02-20 09:45:00-05:00,17582.15,2024-02-20 10:01:00-05:00,17542.15,-82.0,7644.041666666668,7726.041666666668,-82.0,2024
2024-02-21,Short,2024-02-21 09:45:00-05:00,17467.5,2024-02-21 10:04:00-05:00,17507.5,-82.0,7562.041666666668,7726.041666666668,-164.0,2024
2024-02-22,Long,2024-02-22 09:45:00-05:00,17901.5,2024-02-22 09:48:00-05:00,17941.5,78.0,7640.041666666668,7726.041666666668,-86.0,2024
2024-02-29,Short,2024-02-29 09:45:00-05:00,18043.5,2024-02-29 10:11:00-05:00,18003.5,78.0,7718.041666666668,7726.041666666668,-8.0,2024
2024-03-05,Short,2024-03-05 09:45:00-05:00,18064.75,2024-03-05 09:48:00-05:00,18024.75,78.0,7796.041666666668,7796.041666666668,0.0,2024
2024-03-06,Long,2024-03-06 09:45:00-05:00,18101.5,2024-03-06 09:50:00-05:00,18061.5,-82.0,7714.041666666668,7796.041666666668,-82.0,2024
2024-03-12,Short,2024-03-12 09:45:00-04:00,18203.0,2024-03-12 09:55:00-04:00,18243.0,-82.0,7632.041666666668,7796.041666666668,-164.0,2024
2024-03-14,Long,2024-03-14 09:45:00-04:00,18363.25,2024-03-14 09:47:00-04:00,18323.25,-82.0,7550.041666666668,7796.041666666668,-246.0,2024
2024-03-15,Long,2024-03-15 09:45:00-04:00,18096.25,2024-03-15 10:05:00-04:00,18056.25,-82.0,7468.041666666668,7796.041666666668,-328.0,2024
2024-03-18,Long,2024-03-18 09:45:00-04:00,18331.25,2024-03-18 09:57:00-04:00,18291.25,-82.0,7386.041666666668,7796.041666666668,-410.0,2024
2024-03-19,Long,2024-03-19 09:45:00-04:00,18071.875,2024-03-19 10:03:00-04:00,18111.875,78.0,7464.041666666668,7796.041666666668,-332.0,2024
2024-03-20,Short,2024-03-20 09:45:00-04:00,18255.25,2024-03-20 10:27:00-04:00,18295.25,-82.0,7382.041666666668,7796.041666666668,-414.0,2024
2024-03-27,Short,2024-03-27 09:45:00-04:00,18492.75,2024-03-27 09:56:00-04:00,18452.75,78.0,7460.041666666668,7796.041666666668,-336.0,2024
2024-03-28,Long,2024-03-28 09:45:00-04:00,18506.0,2024-03-28 11:30:00-04:00,18516.5,19.0,7479.041666666668,7796.041666666668,-317.0,2024
2024-04-01,Long,2024-04-01 09:45:00-04:00,18588.0,2024-04-01 10:04:00-04:00,18548.0,-82.0,7397.041666666668,7796.041666666668,-399.0,2024
2024-04-02,Short,2024-04-02 09:45:00-04:00,18240.75,2024-04-02 11:30:00-04:00,18266.0,-52.5,7344.541666666668,7796.041666666668,-451.5,2024
2024-04-03,Long,2024-04-03 09:45:00-04:00,18255.5,2024-04-03 10:00:00-04:00,18295.5,78.0,7422.541666666668,7796.041666666668,-373.5,2024
2024-04-04,Short,2024-04-04 09:45:00-04:00,18538.0,2024-04-04 10:23:00-04:00,18498.0,78.0,7500.541666666668,7796.041666666668,-295.5,2024
2024-04-05,Long,2024-04-05 09:45:00-04:00,18169.5,2024-04-05 09:52:00-04:00,18209.5,78.0,7578.541666666668,7796.041666666668,-217.5,2024
2024-04-08,Long,2024-04-08 09:45:00-04:00,18280.5,2024-04-08 10:15:00-04:00,18320.5,78.0,7656.541666666668,7796.041666666668,-139.5,2024
2024-04-09,Long,2024-04-09 09:45:00-04:00,18380.0,2024-04-09 09:50:00-04:00,18340.0,-82.0,7574.541666666668,7796.041666666668,-221.5,2024
2024-04-10,Short,2024-04-10 09:45:00-04:00,18152.625,2024-04-10 09:46:00-04:00,18112.625,78.0,7652.541666666668,7796.041666666668,-143.5,2024
2024-04-11,Long,2024-04-11 09:45:00-04:00,18237.0,2024-04-11 10:15:00-04:00,18197.0,-82.0,7570.541666666668,7796.041666666668,-225.5,2024
2024-04-12,Long,2024-04-12 09:45:00-04:00,18316.25,2024-04-12 10:07:00-04:00,18276.25,-82.0,7488.541666666668,7796.041666666668,-307.5,2024
2024-04-15,Long,2024-04-15 09:45:00-04:00,18307.75,2024-04-15 10:08:00-04:00,18267.75,-82.0,7406.541666666668,7796.041666666668,-389.5,2024
2024-04-16,Short,2024-04-16 09:45:00-04:00,17851.75,2024-04-16 09:57:00-04:00,17891.75,-82.0,7324.541666666668,7796.041666666668,-471.5,2024
2024-04-18,Long,2024-04-18 09:45:00-04:00,17594.75,2024-04-18 09:49:00-04:00,17634.75,78.0,7402.541666666668,7796.041666666668,-393.5,2024
2024-04-19,Long,2024-04-19 09:45:00-04:00,17491.0,2024-04-19 09:50:00-04:00,17451.0,-82.0,7320.541666666668,7796.041666666668,-475.5,2024
2024-04-23,Long,2024-04-23 09:45:00-04:00,17450.75,2024-04-23 09:46:00-04:00,17490.75,78.0,7398.541666666668,7796.041666666668,-397.5,2024
2024-04-24,Long,2024-04-24 09:45:00-04:00,17770.0,2024-04-24 09:56:00-04:00,17730.0,-82.0,7316.541666666668,7796.041666666668,-479.5,2024
2024-04-26,Long,2024-04-26 09:45:00-04:00,17734.25,2024-04-26 09:50:00-04:00,17774.25,78.0,7394.541666666668,7796.041666666668,-401.5,2024
2024-04-29,Long,2024-04-29 09:45:00-04:00,17846.0,2024-04-29 10:00:00-04:00,17886.0,78.0,7472.541666666668,7796.041666666668,-323.5,2024
2024-04-30,Short,2024-04-30 09:45:00-04:00,17875.375,2024-04-30 10:29:00-04:00,17835.375,78.0,7550.541666666668,7796.041666666668,-245.5,2024
2024-05-01,Long,2024-05-01 09:45:00-04:00,17491.0,2024-05-01 10:00:00-04:00,17451.0,-82.0,7468.541666666668,7796.041666666668,-327.5,2024
2024-05-02,Long,2024-05-02 09:45:00-04:00,17541.0,2024-05-02 09:49:00-04:00,17501.0,-82.0,7386.541666666668,7796.041666666668,-409.5,2024
2024-05-03,Long,2024-05-03 09:45:00-04:00,17970.75,2024-05-03 09:53:00-04:00,18010.75,78.0,7464.541666666668,7796.041666666668,-331.5,2024
2024-05-06,Long,2024-05-06 09:45:00-04:00,18085.75,2024-05-06 11:30:00-04:00,18100.75,28.0,7492.541666666668,7796.041666666668,-303.5,2024
